Adhyay,Mantra Number,Mantra,Chanda,Devata,Rishi,Padpath,URL,ScrapedAtUTC
3,45,यद् ग्रामे॒ यदर॑ण्ये॒ यत् स॒भायां॒ यदि॑न्द्रि॒ये। यदेन॑श्चकृ॒मा व॒यमि॒दं तदव॑यजामहे॒ स्वाहा॑ ॥४५॥,स्वराड् अनुष्टुप्,मरुतो देवताः,प्रजापतिर्ऋषिः,यत्। ग्रामे॑। यत्। अर॑ण्ये। यत्। स॒भाया॑म्। यत्। इन्द्रि॒ये। यत्। एनः॑। च॒कृ॒म। व॒यम्। इ॒दम्। तत्। अव॑। य॒जा॒म॒हे॒। स्वाहा॑ ॥४५॥,https://www.xn--j2b3a4c.com/yajurveda/3/45,2025-12-05T02:47:10.169263
3,46,मो षू ण॑ऽइ॒न्द्रात्र॑ पृ॒त्सु दे॒वैरस्ति॒ हि ष्मा॑ ते शुष्मिन्नव॒याः। म॒हश्चि॒द्यस्य॑ मी॒ढुषो॑ य॒व्या ह॒विष्म॑तो म॒रुतो॒ वन्द॑ते॒ गीः ॥४६॥,भुरिक् पङ्क्तिः,इन्द्रमारुतौदेवते,आगस्त्य ऋषिः,मोऽइति॒ मो। सु। नः॒। इ॒न्द्र॒। अत्र॑। पृ॒त्स्विति॑ पृ॒त्ऽसु। दे॒वैः। अस्ति॑। हि। स्म॒। ते॒। शु॒ष्मि॒न्। अ॒व॒या इत्य॑व॒ऽयाः। म॒हः। चि॒त्। यस्य॑। मी॒ढुषः॑। य॒व्या। ह॒विष्म॑तः। म॒रुतः॑। वन्द॑ते। गीः ॥४६॥,https://www.xn--j2b3a4c.com/yajurveda/3/46,2025-12-05T02:47:11.591915
3,47,अक्र॒न् कर्म॑ कर्म॒कृतः॑ स॒ह वा॒चा म॑यो॒भुवा॑। दे॒वेभ्यः॒ कर्म॑ कृ॒त्वास्तं॒ प्रेत॑ सचाभुवः ॥४७॥,विराड् अनुष्टुप्,अग्निर्देवता,आगस्त्य ऋषिः,अक्र॑न्। कर्म॑। क॒र्म॒कृत॒ इति॑ कर्म॒ऽकृतः॑। स॒ह। वा॒चा। म॒यो॒भुवेति॑ मयः॒ऽभुवा॑। दे॒वभ्यः॑। कर्म॑। कृ॒त्वा। अस्त॑म्। प्र। इ॒त। स॒चा॒भु॒व॒ इति॑ सचाऽभुवः ॥४७॥,https://www.xn--j2b3a4c.com/yajurveda/3/47,2025-12-05T02:47:14.058091
3,48,अव॑भृथ निचुम्पुण निचे॒रुर॑सि निचुम्पु॒णः। अव॑ दे॒वैर्दे॒वकृ॑तमेनो॑ऽयासिष॒मव॒ मर्त्यै॒र्मर्त्य॑कृतं पुरु॒राव्णो॑ देव रि॒षस्पा॑हि ॥४८ ॥,ब्राह्मी अनुष्टुप्,यज्ञो देवता,और्णवाभ ऋषिः,अव॑भृ॒थेत्यव॑ऽभृथ। नि॒चु॒म्पु॒णेति॑ निऽचुम्पुण। नि॒चे॒रुरिति॑ निचे॒रुः। अ॒सि॒। नि॒चु॒म्पु॒ण इति॑ निऽचुम्पु॒णः। अव॑। दे॒वैः। दे॒वकृ॑त॒मिति॑ दे॒वऽकृ॑तम्। एनः॑। अ॒या॒सि॒ष॒म्। अव॑। मर्त्यैः॑। मर्त्य॑कृत॒मिति॒ मर्त्य॑ऽकृतम्। पु॒रु॒ऽराव्ण॒ इति पुरु॒ऽराव्णः॑। दे॒व॒। रि॒षः। पा॒हि॒ ॥४८॥,https://www.xn--j2b3a4c.com/yajurveda/3/48,2025-12-05T02:47:15.332943
3,50,दे॒हि मे॒ ददा॑मि ते॒ नि मे॑ धेहि॒ नि ते॑ दधे। नि॒हारं॑ च॒ हरा॑सि मे नि॒हारं॒ निह॑राणि ते॒ स्वाहा॑ ॥५०॥,भुरिग् अनुष्टुप्,इन्द्रो देवता,और्णवाभ ऋषिः,दे॒हि। मे॒। ददा॑मि। ते॒। नि। मे॒। धे॒हि॒। नि। ते॒। द॒धे॒। नि॒हार॒मिति॑ नि॒ऽहार॑म्। च॒। हरा॑सि। मे॒। नि॒हार॒मिति॑ नि॒ऽहार॑म्। नि। ह॒रा॒णि॒। ते॒। स्वाहा॑ ॥५०॥,https://www.xn--j2b3a4c.com/yajurveda/3/50,2025-12-05T02:47:18.554296
3,51,अक्ष॒न्नमी॑मदन्त॒ ह्यव॑ प्रि॒याऽअ॑धूषत। अस्तो॑षत॒ स्वभा॑नवो॒ विप्रा॒ नवि॑ष्ठया म॒ती योजा॒ न्वि᳖न्द्र ते॒ हरी॑ ॥५१॥,विराट् पङ्क्तिः,इन्द्रो देवता,गोतम ऋषिः,अक्ष॑न्। अमी॑मदन्त। हि। अव॑। प्रि॒याः। अ॒धू॒ष॒त॒। अस्तो॑षत। स्वभा॑नव॒ इति॑ स्वऽभा॑नवः। विप्राः॑। नवि॑ष्ठया। म॒ती। योज॑। नु। इ॒न्द्र॒। ते॒। हरी॒ऽइति॒ हरी॑ ॥५१॥,https://www.xn--j2b3a4c.com/yajurveda/3/51,2025-12-05T02:47:19.716711
3,52,सु॒स॒न्दृशं॑ त्वा व॒यं मघ॑वन् वन्दिषी॒महि॑। प्र नू॒नं पू॒र्णब॑न्धुर स्तु॒तो या॑सि॒ वशाँ॒२ऽअनु॒ योजा॒ न्वि᳖न्द्र ते॒ हरी॑ ॥५२॥,विराट् पङ्क्तिः,इन्द्रो देवता,गोतम ऋषिः,सु॒सं॒दृश॒मिति॑ सुऽसं॒दृश॑म्। त्वा॒। व॒यम्। मघ॑व॒न्निति॒ मघ॑ऽवन्। व॒न्दि॒षी॒महि॑। प्र। नू॒नम्। पू॒र्णब॑न्धुर॒ इति॑ पू॒र्णऽब॑न्धुरः। स्तु॒तः। या॒सि॒। वशा॑न्। अनु॑। योज॑। नु। इ॒न्द्र॒। ते॒। हरी॒ऽइति॒ हरी॑ ॥५२॥,https://www.xn--j2b3a4c.com/yajurveda/3/52,2025-12-05T02:47:22.008842
3,53,मनो॒ न्वाह्वा॑महे नाराश॒ꣳसेन॒ स्तोमे॑न। पि॒तॄ॒णां च॒ मन्म॑भिः ॥५३॥,अतिपादनिचृद् गायत्री,मनो देवता,बन्धुर्ऋषिः,मनः॑। नु। आ। ह्वा॒म॒हे॒। ना॒रा॒श॒ꣳसेन॑। स्तोमे॑न। पि॒तॄ॒णाम्। च॒। मन्म॑भि॒रिति॒ मन्म॑ऽभिः ॥५३॥,https://www.xn--j2b3a4c.com/yajurveda/3/53,2025-12-05T02:47:24.217488
3,54,आ न॑ऽएतु॒ मनः॒ पुनः॒ क्रत्वे॒ दक्षा॑य जी॒वसे॑। ज्योक् च॒ सूर्यं॑ दृ॒शे ॥५४॥,विराड् गायत्री,मनो देवता,बन्धुर्ऋषिः,आ। नः॒। ए॒तु॒। मनः॑। पुन॒रिति॒ पुनः॑। क्रत्वे॑। दक्षा॑य। जी॒वसे॑। ज्योक्। च॒। सूर्य॑म्। दृ॒शे ॥५४॥,https://www.xn--j2b3a4c.com/yajurveda/3/54,2025-12-05T02:47:26.626849
3,55,पुन॑र्नः पितरो॒ मनो॒ ददा॑तु॒ दैव्यो॒ जनः॑। जी॒वं व्रात॑ꣳसचेमहि ॥५५॥,निचृद् गायत्री,मनो देवता,बन्धुर्ऋषिः,पुनः॑। नः॒। पि॒त॒रः॒। मनः॑। ददा॑तु। दैव्यः॑। जनः॑। जी॒वम्। व्रा॑तम्। स॒चे॒म॒हि॒ ॥५५॥,https://www.xn--j2b3a4c.com/yajurveda/3/55,2025-12-05T02:47:28.356800
3,56,व॒यꣳ सो॑म व्र॒ते तव॒ मन॑स्त॒नूषु॒ बिभ्र॑तः। प्र॒जाव॑न्तः सचेमहि ॥५६॥,गायत्री,सोमो देवता,बन्धुर्ऋषिः,व॒यम्। सो॒म॒। व्र॒ते। तव॑। मनः॑। त॒नूषु॑। बिभ्र॑तः। प्र॒जाव॑न्त॒ इति॑ प्रजाऽव॑न्तः। स॒चे॒म॒हि॒ ॥५६॥,https://www.xn--j2b3a4c.com/yajurveda/3/56,2025-12-05T02:47:30.585794
3,57,ए॒ष ते॑ रुद्र भा॒गः स॒ह स्वस्राम्बि॑कया॒ तं जु॑षस्व॒ स्वाहै॒ष ते॑ रुद्र भा॒गऽआ॒खुस्ते॑ प॒शुः ॥५७॥,अनुष्टुप्,रुद्रो देवता,बन्धुर्ऋषिः,ए॒षः। ते॒। रु॒द्र॒। भा॒गः। स॒ह। स्वस्रा॑। अम्बि॑कया। तम्। जु॒ष॒स्व॒। स्वाहा॑। ए॒षः। ते॒। रु॒द्र॒। भा॒गः। आ॒खुः। ते॒। प॒शुः ॥५७॥,https://www.xn--j2b3a4c.com/yajurveda/3/57,2025-12-05T02:47:32.740341
3,58,अव॑ रु॒द्रम॑दीम॒ह्यव॑ दे॒वं त्र्य॑म्बकम्। यथा॑ नो॒ वस्य॑स॒स्कर॒द् यथा॑ नः॒ श्रेय॑स॒स्कर॒द् यथा॑ नो व्यवसा॒यया॑त् ॥५८॥,विराट् पङ्क्तिः,रुद्रो देवता,बन्धुर्ऋषिः,अव॑। रु॒द्रम्। अ॒दी॒म॒हि॒। अव॑। दे॒वम्। त्र्य॑म्बक॒मिति॒ त्रिऽअ॑म्बकम्। यथा॑। नः॒। वस्य॑सः। कर॑त्। यथा॑। नः॒। श्रेय॑सः। कर॑त्। यथा॑। नः॒। व्य॒व॒सा॒यया॒दिति॑ विऽअवसा॒यया॑त् ॥५८॥,https://www.xn--j2b3a4c.com/yajurveda/3/58,2025-12-05T02:47:35.047941
3,59,भे॒ष॒जम॑सि भेष॒जं गवेऽश्वा॑य॒ पुरु॑षाय भेष॒जम्। सु॒खं मे॒षाय॑ मे॒ष्यै ॥५९॥,स्वराड् गायत्री,रुद्रो देवता,बन्धुर्ऋषिः,भे॒ष॒जम्। अ॒सि॒। भे॒ष॒जम्। गवे॑। अश्वा॑य। पुरु॑षाय। भे॒ष॒जम्। सु॒खमिति॑ सु॒ऽखम्। मे॒षाय॑। मे॒ष्यै ॥५९॥,https://www.xn--j2b3a4c.com/yajurveda/3/59,2025-12-05T02:47:37.536079
